Id,Link,Source,Titular,Copete,Cuerpo,Amarillismo,Falsa
25,http://www.eluniversal.com.mx/techbit/rechaza-facebook-reporte-del-new-york-times-sobre-manejo-de-datos,El Universal,Rechaza Facebook reporte del New York Times sobre manejo de datos,"Facebook niega las afirmaciones del New York Times sobre su manejo de datos, defendiendo su política de privacidad y transparencia con los usuarios","Rechaza Facebook reporte del New York Times sobre manejo de datos
 La plataforma rechazó un reporte del diario sobre que había permitido a Apple y a otros fabricantes de dispositivos acceder ""en profundidad"" a datos personales de usuarios
 El software al que hizo referencia el periódico se puso en marcha hace *NUMBER* años y fue usado por unas *NUMBER* compañías, incluidas Amazon, Apple, Blackberry, HTC , Microsoft y Samsung
 Facebook rechazó un reporte del New York Times de que había permitido a Apple y a otros importantes fabricantes de dispositivos acceder ""en profundidad"" a datos personales de usuarios, argumentando que los vínculos estaban estrictamente controlados y sujetos al consentimiento de las personas.
 Las acciones de Facebook caían un *NUMBER* por ciento a *NUMBER* dólares el lunes.
 El software al que hizo referencia el periódico se puso en marcha hace *NUMBER* años y fue usado por unas *NUMBER* compañías, incluidas Amazon, Apple, Blackberry, HTC , Microsoft y Samsung, escribió en un blog el vicepresidente de alianzas para productos de Facebook, Ime Archibong.
 El NYT dijo que Facebook permitía a las compañías acceder a los datos de los amigos de los usuarios sin su consentimiento explícito, incluso después de declarar que ya no compartirían esa información con terceros.
 Algunos fabricantes de dispositivos podrían incluso extraer información personal de amigos de los usuarios que creían que habían prohibido compartir información, dijo el periódico.
 ""En contra de lo que afirma el New York Times, la información de los amigos, como las fotos, solo era accesible en los dispositivos cuando la gente tomaba la decisión de compartir su información con esos amigos"", dijo Archibong.
 Facebook ha estado bajo una minuciosa vigilancia por parte de los reguladores y accionistas tras descubrirse que la consultora británica Cambridge Analytica, que trabajó en la campaña presidencial de *NUMBER* de Donald Trump, accedió de forma indebida a datos de *NUMBER* millones de usuarios de la red social.",No Amarillista,Verdadera
26,https://www.eldizque.com/reproducir-reggaeton-puede-causar-danos-irreparables-a-los-iphones/,El Dizque,Reproducir reggaetón puede causar daños irreparables a los iPhones,"Un estudio sugiere que escuchar reggaetón en iPhones puede causar daños permanentes a los dispositivos, planteando preguntas sobre la resistencia d la tecnología a ciertos tipos de música.","Reproducir reggaetón puede causar daños irreparables a los iPhones
 El reproducir reggaetón en los iPhones y otros dispositivos Apple, puede llegar a dañar seriamente los equipos, a tal grado que el daño podría ser completamente irreparable, según dio a conocer uno de los técnicos de esta empresa.
 Nicholas Appleseed, quien realizó el descubrimiento, nos concedió amablemente una entrevista telefónica, donde nos habló de este fenómeno.
 ""Parece ser que con sólo reproducir una canción, el dispositivo puede tener problemas menores como pérdida de velocidad, desconexiones o un desgaste más rápido de la batería. Sin embargo, el uso frecuente puede ocasionar que el display se estrelle de manera espontánea, se quemen los circuitos, o incluso que el aparato explote"".
 De acuerdo al experto, se hicieron una serie de pruebas para eliminar cualquier posibilidad de error, pero aseguró que ""no cabe duda que es este tipo de música… por llamarla de alguna forma, la que origina todos los desperfectos"".
 De acuerdo a las mismas investigaciones, otras melodías como la música de banda, el narcocorrido y el pasito duranguense pueden provocar efectos similares, pero no tan extremos como los del reggaetón.
 A diferencia de otros problemas que se han presentado, Apple no está trabajando para resolver éste, sino que exhorta a los usuarios a no utilizar ese tipo de música, ""no sólo por el bien de sus equipos, sino de ustedes mismos"", remató el experto.",No Amarillista,Falsa
27,https://www.forbes.com.mx/taxistas-modernizan-competir-uber-lanzan-nekso/,Forbes,Taxistas se modernizan para competir con Uber: lanzan Nekso,"Los taxistas de la Ciudad de México se modernizan y lanzan Nekso, una aplicación para competir directamente con servicios de transporte como Uber","Taxistas se modernizan para competir con Uber: lanzan Nekso
 La aplicación, en alianza con la firma canadiense Nekso, ya está disponible en las tiendas digitales, pero comenzará a funcionar hasta finales de marzo.
 Los taxistas de México se aliaron con la app de movilidad Nekso para recuperar el terreno perdido ante las aplicaciones de autos privado con chofer como Uber y Cabify, y para esto ofrecerán también su servicio a través de una plataforma digital, con la cual se suman a la tendencia que en su momento hizo que los usuarios los dejaran de lado.
 Conscientes de la necesidad de modernizarse para competir contra ese ecosistema, el Movimiento Nacional de Taxistas emitió una licitación pública para buscar una empresa que les ayudaran a recuperar la clientela perdida. La ganadora fue Nekso, una empresa canadiense que se dedica a ofrecer soluciones tecnológicas al sector público.
 Mediante esta alianza, el grupo capacitará y evaluará a sus taxistas afiliados, además de que los apoyará con nuevas unidades para volver a ser una opción preferente para los usuarios frente a esas trasnacionales, que desde su punto de vista operan fuera de la legalidad. El Movimiento Nacional de Taxistas fue uno de los principales grupos que se opusieron a la entrada de las apps de movilidad.
 Nekso, que opera también en otros países de América Latina, funciona de manera similar a las apps de Uber o Cabify. El usuario descarga la aplicación, se registra y da de alta alguna forma de pago, selecciona un destino y un punto de partida; y a diferencia de su competencia, permitirá que el cliente seleccione al chofer (de entre seis opciones) con el que desea realizar el recorrido.
 El método de pago será a través de tarjetas de crédito y débito, así como con tecnología p2p, con lo que quita al usuario la necesidad de cargar efectivo.
 Nekso pretende iniciar sus operaciones con *NUMBER* unidades, las cuales ya cumplen con los requisitos determinados por la app y la asociación de taxistas, y forman parte de los *NUMBER* afiliados con los que cuenta esa agrupación.",No Amarillista,Verdadera
28,https://www.abc.es/tecnologia/moviles/aplicaciones/abci-whatsapp-facebook-union-hace-fuerza-costa-usuario-201608261534_noticia.html,ABC,WhatsApp-Facebook: la unión hace la fuerza a costa del usuario,"La integración de WhatsApp con Facebook genera preocupaciones sobre la privacidad y el manejo de datos de los usuarios, poniendo en tela de juici la seguridad de la información.","WhatsApp-Facebook: la unión hace la fuerza a costa del usuario
 La popular aplicación de mensajería instantánea cambia por primera vez en cuatro años sus términos de uso de la plataforma
 Pocas empresas son capaces de invertir (o gastar) *NUMBER* millones de euros en una aplicación para dispositivos móviles. Pocas, por no decir ninguna, verían negocio en tal operación financiera. Facebook sí lo hizo. En *NUMBER*, cuando decidió adquirir WhatsApp. Y porque tenía un objetivo claro desde el principio: hacerse con los datos de millones y millones de usuarios, personas con nombres y apellidos, para potenciar su estrategia publicitaria y conocerlos aún más.
 Y tiene ante sí una verdadera mina de oro: información personal de numerosas personas que, inocentemente, ceden gratuitamente su vida digital al mejor postor. Y, todo, para mejorar el servicio, dice la compañía norteamericana. «Mejorar», un eufemismo de garantizarse el futuro como negocio publicitario, que en último trimestre le han ayudado a ganar la friolera suma de *NUMBER* millones de euros. Ahí es nada.
 Los gigantes de internet, a menudo, por no decir siempre, acuden a una narrativa y un estilo jurídico ambiguo para la presentación de las condiciones de uso de sus servicios, muchos de ellos, plataformas que forman parte de la vida diaria de muchas personas. Tras cuatro años de silencio estamos ante la primera actualización de WhatsApp en este sentido, provocada precisamente por esta fusión con Facebook. «El problema e sque hay un vicio importante de base ya en inicio, que es cómo consientes tú la cesión de tus datos», asegura a este diario Sergio Carrasco, abogado especializado en derecho tecnológico en Fase Consulting.
 La narrativa europea en protección de datos -recuerda este experto- está tratando de reforzar la idea de «consentimiento expreso» para este tipo de casos en los que se cambian los protocolos de uso de estos servicios que, efectivamente, y como se da por sentado, casi nadie suele leerlos exhaustivamente. La estrategia de WhatsApp (y, por ende, Facebook) ha sido la de presentar un formulario cuya casilla aparece activada por defecto, algo ilegal según los expertos consultados, y que además no se encuentra en la primera capa para dar esta autorización. Es en la letra pequeña, en los matices, donde se encuentra el negocio. «El consentimiento tiene que ser expreso y no se debe marcar por defecto, eso está totalmente prohibido».
 El caso es que el usuario «no tiene conocimiento» del alcance de los datos que está permitiendo. «Uno de los términos que se comparten son los propios que identifican tu dispositivo, por lo que a través de internet el sistema puede saber dónde está tu dispositivo y crear un perfil mejor, así como la agenda de contactos para crear una enorme red de contactos enorme», explica este experto. La situación va incluso a más, puesto que, a partir de ahora, Facebook tendrá en su poder mil millones de números de teléfono procedentes de los usuarios de WhatsApp y, a su vez, a otros tantos ya que la aplicación tiene acceso a la agenda de contactos de los dispositivos. «Legalmente no está tan sencillo obtener estos datos, por eso esconden la autorización, para otorgarlos por defecto», insiste.
 Si bien es cierto, aceptar los términos de uso es opcional, puesto que posteriormente, el usuario puede dirigirse a Ajustes/Cuenta de la aplicación y revocar el acceso, pero esta operación solo estará disponible durante los treinta primeros días de haber recibido el formulario. Una de las primeras críticas al respecto es el miedo a que Facebook, un gigante cada vez más grande, es que ahora tendrá el número de teléfono. Aunque sea algo nimio y banal, a muchos usuarios les preocupa el hecho de que pueda compartirlo con sus anunciantes. «Pero esto no es una novedad. En la gran mayoría de casos, Facebook ya tiene tu teléfono móvil, desde hace más de un año. La novedad es que ahora Facebook tendrá algunos datos de cómo y con quién usas tu Whatsapp. Por eso, el cambio va a influir más en la primera que en la segunda», considera Bruno Vázquez-Dodero, director de AulaCM, escuela de Comunicación y Marketing Digital.
 En su opinión, la única novedad en el uso de esta aplicación de mensajería es que quizás podamos recibir algún mensaje privado sobre algo de nuestro interés. «La propia compañía ha puesto un ejemplo confuso sobre un posible retraso de un vuelo y de cómo sería interesante para todos que nos informaran por WhatsApp. Y digo que este caso es confuso porque está todavía por ver cómo va a saber Facebook que nosotros teníamos ese vuelo. En cualquier caso, esto realmente ya estaba sucediendo en algunos casos cuando nosotros le dábamos el teléfono móvil a la compañía de vuelo», sostiene.
 «A Facebook le interesa ser menos intrusiva y ser más relevante e interesante para sus usuarios», añade, al tiempo que considera que con estas novedades la compañía consigue dos cosas: por un lado, sugerir mejores contactos a los usuarios según su agenda de WhatsApp y, por otro, mostrar anuncios más interesantes a los usuarios de Facebook. ¿Qué sucederá ahora entonces? «Creo que no debería afectar mucho. A priori lo que va a suceder es que Facebook te recomendará algunos amigos y te mostrará las publicaciones de aquellos con quienes hables más por Whatsapp. Siempre tienes la posibilidad de no agregar esos amigos y ocultar las publicaciones de alguien a quien no quieras ver en Facebook».
 Por lo pronto, y de cara a tranquilizar a los usuarios menos benevolentes con este tipo de movimientos propios del sector, la Agencia Española de Protección de Datos ha indicado que vigilará atentamente los nuevos términos de uso de esta popular aplicación. «Como se hace habitualmente cuando surgen inquietudes con respecto al impacto sobre la privacidad y la protección de datos de los ciudadanos, estamos estudiando los cambios introducidos por la compañía de mensajería en sus términos de uso y política de privacidad», adelantan fuentes del regulador nacional.",Amarillista,Verdadera
29,https://www.excelsior.com.mx/global/informa-facebook-a-usuarios-afectados-en-su-privacidad/1231643,Excelsior,Informa Facebook a usuarios afectados en su privacidad,"Facebook informa a los usuarios sobre una brecha de privacidad, detallando las medidas tomadas para proteger sus datos y prevenir futuros incidentes","Informa Facebook a usuarios afectados en su privacidad
 La plataforma comenzó a notificar a ciertos usuarios que su información quedó comprometida debido al escándalo de privacidad de la empresa Cambridge Analytica
 WASHINGTON
 Facebook comenzó a notificar este martes a ciertos usuarios que su información quedó comprometida debido al escándalo de privacidad de la empresa Cambridge Analytica.
 Al entrar a la red social, algunos usuarios vieron una notificación que les decía que uno de sus amigos usó la plataforma para ingresar a una aplicación sobre personalidad llamada ""This Is Your Digital Life"", que ahora está prohibida.
 El aviso añade que la aplicación abusó de la información obtenida, incluyendo el perfil público, los ""Me Gusta"", fechas de cumpleaños y ciudad de residencia, al compartirla con la empresa de búsqueda y procesamiento.
 Se supone que hasta *NUMBER* millones de usuarios cuya información podría haber sido compartida de esta manera iban a recibir a partir del lunes un mensaje detallado sobre la información en su canal de noticias.
 La red social publicó que más de *NUMBER* millones de los usuarios afectados están en Estados Unidos, aunque hay más de un millón tanto en Filipinas como en Indonesia y Gran Bretaña.
 Horas más tarde, grupos de usuarios presentaron demandas separadas contra Facebook, acusándola de violar su privacidad al compartir datos con Cambridge Analytica.
 Una demanda, presentada en California, pide el cese de lo que califica de prácticas injustas y engañosas por parte de la red social.
 Otra demanda, presentada en Delaware, asevera que Facebook violó un acuerdo firmado en el *NUMBER* con la Comisión Federal de Comercio. Acusa también a Cambridge Analytica y a sus socios, señalándolos de fraude al obtener los datos personales de unos *NUMBER* millones de usuarios de la plataforma sin su consentimiento, y ni siquiera su conocimiento.
 Ambas demandas buscan estatus de denuncia colectiva; abogados involucrados en el caso de Delaware dicen estar al tanto de una docena de demandas adicionales.
 Por su parte, Twitter señaló que respalda la Ley de Publicidad Honesta, un proyecto presentado por los partidos estadunidenses para volver más transparente la publicidad política al revelar quién la paga y otra información.
 Google, Facebook y Twitter fueron interrogados a fines del año pasado acerca de la injerencia rusa en las elecciones y se les preguntó si apoyarían el proyecto.",No Amarillista,Verdadera
30,https://www.eldizque.com/facebook-cobrara-manejo-de-cuenta-si-no-se-cubre-un-minimo-de-posts/,El Dizque,Facebook cobrará manejo de cuenta si no se cubre un mínimo de posts,"Facebook implementa una nueva política que cobrará una tarifa de manejo de cuenta a los usuarios que no publiquen un mínimo de posts mensuales, incetivando la actividad en la plataforma.","Facebook cobrará manejo de cuenta si no se cubre un mínimo de posts
 El conocido empresario Mark Zuckerberg anunció que, si bien Facebook seguirá siendo gratuito, se tienen planeadas una serie de medidas para incentivar la participación de los usuarios.
 En conferencia de prensa frente a un grupo selecto de reporteros, dijo que, a partir del próximo mes, se establecerá una cuota mínima de posts al mes, y que en caso de no cubrirse, se le cobrará al usuario el manejo de cuenta.
 ""Nos hemos dado cuenta que muchas personas abren cuentas y las dejan abandonadas, o publican sólo una o dos veces al mes, y eso va en contra de los objetivos de Facebook. Por ello, todas aquellas personas que no publiquen o compartan cuando menos en *NUMBER* ocasiones al mes, se les cobrará el equivalente a *NUMBER* dólares en su moneda local. Como podrán darse cuenta, es una cantidad casi simbólica, pues no buscamos obtener una ganancia, sino sólo animar a las personas para utilizar sus cuentas.""
 Zuckerberg aseguró que el cobro se haría en varias formas, de acuerdo a cada usuario, ya sea directamente de sus nóminas, con cargo a sus tarjetas de crédito, o incluso descontándolo de sus ahorros bancarios.
 — Pero Mark —le preguntamos en este momento de la conferencia—, ¿qué piensan hacer si los usuarios se rehúsan a darle esos datos?
 — Es la mejor parte de todo, mi amigo. No es necesario, pues todo eso ya lo tenemos. Así que será una simple formalidad.",Amarillista,Falsa
31,https://elpais.com/elpais/2018/03/16/ciencia/1521223755_707491.html,El país,Un sistema de bajo coste de búsqueda de vida extraterrestre,"Científicos desarrollan un sistema de bajo coste para la búsqueda de vida extraterrestre, abriendo nuevas posibilidades en la exploración del universo","Un sistema de bajo coste de búsqueda de vida extraterrestre
 Un investigador plantea un método para buscar señales de tecnología alienígena entre los datos que recogen los satélites que buscan exoplanetas
 En un universo con *NUMBER* millones de galaxias con un número similar de soles en cada una, parece improbable que sea la Tierra el único mundo poblado por seres inteligentes. El cosmos está hecho con átomos que se comportan igual allá donde se encuentren y componen los mismos elementos químicos. Sin embargo, las dificultades para encontrarla son considerables. Las distancias hasta otras galaxias, incluso a algunas de las más cercanas, como Andrómeda, a *NUMBER* años luz de distancia, las hacen prácticamente inalcanzables. Tenemos que ceñirnos, por lo tanto, a una región cercana de nuestra galaxia.
 También es posible que se nos escapen algunos seres inteligentes que aún no hayan desarrollado la tecnología necesaria para captar nuestras señales de radio o enviárnoslas a nosotros, como pasaría si alguien hubiese tratado de comunicarse con los humanos inteligentes que ya habitaban la Tierra hace más de *NUMBER* años. Además, puede ser que las otras inteligencias no se comuniquen utilizando ondas electromagnéticas o simplemente sean algo tan extraño como el oceánico consciente que cubría el planeta Solaris en la novela de Stanislaw Lem.
 Asumiendo la dificultad de la tarea, Héctor Socas, investigador del Instituto Astrofísico de Canarias (IAC), acaba de publicar un artículo en el que propone un método para buscar señales de desarrollo tecnológico en otros sistemas solares. Héctor Socas propone analizar la información recogida por satélites como Kepler, encargado de una búsqueda masiva de planetas extrasolares, en busca de objetos en el cinturón de Clarke. Esta región, bautizada así en homenaje al escritor Arthur C. Clarke, que propuso el uso de la órbita geoestacionaria para telecomunicaciones, es una órbita circular de *NUMBER* kilómetros sobre el ecuador que ahora ocupan satélites como el Meteosat.
 En su trabajo, que se publica en The Astrohpysical Journal, muestra distintas simulaciones para determinar cuál sería la huella que dejarían sobre la luz de su estrella al pasar por delante de su planeta. En el texto también se explica cómo se podría distinguir un cinturón de satélites artificiales de anillos naturales como los que rodean Saturno. ""Esta búsqueda además sale gratis, porque se trataría de buscar otras cosas en los mismos datos que nos ofrecen los satélites que buscan exoplanetas"", afirma Socas.
 ""El trabajo se haría en dos fases, una primera fase de búsqueda y una de confirmación. Primero tienes misiones como Kepler que miran miles de estrellas. Una vez que tienes un candidato interesante, se trataría de dirigir hacia esa estrella telescopios muy potentes como el espacial James Webb [que se lanzará en *NUMBER*] o el Telescopio de Treinta Metros"", explica el investigador del IAC.
 Esta nueva generación de telescopios ayudará a resolver un misterio sobre los planetas extrasolares. De los que se han encontrado hasta ahora, solo uno de ellos tiene anillos, un supersaturno con unos anillos monstruosos que podrían ser en realidad la materia prima de una luna en formación. ""Esto puede ser porque la búsqueda de exoplanetas está muy centrada en planetas cercanos a su estrella y no más allá de la línea de hielo que, como sucede en el Sistema Solar, es donde se encuentran los planetas con anillos"", apunta Socas. En estos mundos, tampoco se ha encontrado de momento ninguna luna que los orbite.
 La dificultad de buscar lo que se quiere encontrar en el momento adecuado se plasma cuando se da la vuelta a la idea de Socas ""Si mirasen hacia nosotros desde otro planeta en busca de tecnología creada por vida inteligente, no verían nada"", indica. ""Al ritmo actual de ocupación de la órbita geoestacionaria seríamos detectables en el año *NUMBER*"", concluye.",Amarillista,Verdadera
32,https://hipertextual.com/2018/06/microsoft-adblocker-edge,Hipertextual,"Microsoft se suma a Apple e incluirá adblocker y ""antirrastreo"" en Edge","Microsoft anuncia que su navegador Edge incorporará un bloqueador de anuncios y funciones de antirrastreo, siguiendo los pasos de Apple para mejorar l privacidad del usuario.","Microsoft se suma a Apple e incluirá adblocker y ""antirrastreo"" en Edge
 Microsoft se suma a Apple para proteger la privacidad de los usuarios e incluirá bloqueadores de contenido en su navegador Edge para iOS y Android.
 Parece que todos van contra Google, pero lo cierto es que al final es su negocio. Desde que Apple anunciase los planes de introducir sistemas antirrastreo en el navegador Safari de iOS y abrir la puerta a los bloqueadores de anuncios dentro de su tienda de aplicaciones las cosas han cambiado en el panorama móvil. Y está próximos a endurecerse con las nuevas medidas que plantea con la llegada de iOS *NUMBER* y Mojave.
 No obstante, hasta ahora Apple estaba sola en esta lucha contra los anuncios intrusivos y el rastreo de usuarios, al menos en los que se refiere a las grandes compañías. Sí, Android incluye una buena lista de bloqueadores en sus tiendas, y muchos de ellos son capaces de eliminar los rastreadores a nivel del sistema (incluyendo en apps de terceros), pero por defecto el asunto sigue en manos de Google y no todos los usuarios utilizan estas herramientas.
 Lógicamente, Google no va a potenciar esta industria. Si bien ha colaborado con algunas compañías de adblockers para lo que se llaman ""anuncios aceptables"", pero como viene siendo lógico el grueso del modelo de negocio de Google es la publicidad. Ahora las cosas van a complicarse un poco para la compañía, y decimos un poco porque el siguiente movimiento de Microsoft va a aumentar la leña a esta lucha entre la publicidad responsable, invasiva y el rastreo de los usuarios.
 Y es que Microsoft ha confirmado que su navegador Edge para iOS y Android va a incluir de serie un bloqueador de publicidad activado por defecto. Si bien la cuota del navegados es complicado que haga sombra a Chrome en Android o Safari en iOS, si que pone de manifiesto otra gran compañía, junto con Mozilla, que se suma al bloqueo de contenidos del lado de usuario activado por defecto.
 Chrome para el escritorio activó recientemente un bloqueado de anuncios, controlado por Google pero que está muy lejos de lo que hacen los grandes adblockers. La duda es si a corto plazo se instalará en toda plataforma mayoritaria este movimiento, obligando a cambiar diametralmente la publicidad que ven los usuarios en la red.",No Amarillista,Verdadera
33,http://www.elruinaversal.com/2018/04/11/hi5-vuelve-a-convertirse-en-la-red-social-mas-popular-tras-escandalo-de-facebook-por-vender-datos/,El Ruinaversal,HI5 VUELVE A CONVERTIRSE EN LA RED SOCIAL MÁS POPULAR TRAS ESCÁNDALO DE FACEBOOK POR VENDER DATOS,"Hi5 resurge como la red social más popular después del escándalo de Facebook por la venta de datos de usuarios, captando la atención de quienes buscan alternativas más segura.","HI5 VUELVE A CONVERTIRSE EN LA RED SOCIAL MÁS POPULAR TRAS ESCÁNDALO DE FACEBOOK POR VENDER DATOS
 México.- Una fuerte sorpresa y emoción experimentan el dueño de la red social HI5, Andrew Scott, al percatarse que de la noche a la mañana la popularidad de su página aumentó un *NUMBER*%, al grado de que como lo era hace más de *NUMBER* años, nuevamente ha vuelto a convertirse en la red social favoritas de las personas en el mundo.
 Andrew menciona que con la llegada de Facebook se resignaron a que su página quedaría en el olvido aún y cuando alguna vez fue la red social más popular del mundo:
 ""Fuimos la primera red social viral, sin embargo a la gente no le gustó que permitiéramos poner gifs, canciones, videos y un sinfín de cosas que solo hacían que las paginas se trataban cuando alguien ingresaba sesión. Sin embargo seguíamos firmes, ni siquiera MySpace logró desbancarnos, fue hasta que llegó Facebook que vimos nuestra inminente muerte.
 Era obvio que ya no éramos los reyes, por eso solo decidimos enfocarnos en el país que todavía nos apreciaba, que es China y otros pocos, y cuidar ese mercado. Definitivamente fue una sorpresa muy grande percatarnos que de un día para otro habíamos recuperados las miles de millones de visitas que teníamos duramente, fue una locura, no sabíamos que pasaba"", comentó el dueño mientras se revolcaba en sus nuevos millones.
 Según comenta un estudio, millones de personas decidieron dejar Facebook tras el escándalo de Cambridge Analytica, donde se acusó a su dueño Mark Zuckerberg de permitir la venta de datos privados, situación que hizo que las personas estallan en ira y regresaran a HI5 solo por venganza:
 ""Acepto que no leí las letras chiquitas pero de ahí a que Zucaritas (sic) este vendiendo nuestros datos es muy diferente. Es verdad que yo informó hasta cuando voy al baño y tengo mi perfil libre para que mis enemigas vean mis cosas y se mueran de la envidia, pero eso no significa que tienen derecho a capturar lo que hago para convencernos de votar por alguien.
 No es justo que anden de fisgones viendo que nos gusta para a fuerzas obligarnos a votar por Meade, que es el que más me sale en mi perfil"", comentó una mujer que sube foto de hasta las enchiladas que se está comiendo.
 Según varios medios, aunque e todos saben que hi5 es incluso menos privado que Facebook decidieron mudarse por el coraje hacia Facebook: ""fue una sorpresa abrir mi cuenta de HI5 y ver fotos mías de cuando tenia *NUMBER* años, ni me veo tan cambiado ahora que tengo *NUMBER*, lo que si esta un poco cambiado es el HI5, sigue la misma modalidad de saber quien visitó tu perfil y como no le entiendo no puedo cambiar la privacidad para ocultar todo.
 Yo sé que la gente puede enterarse más fácilmente de mis datos en HI5 porque no tiene tanta seguridad, pero por lo menos ellos no fingen que protegen mi información. Ya leí los términos de HI5 que son solo *NUMBER* renglones, y solo mencionan que ellos no tienen sistema de seguridad, por lo menos son sinceros"", comentó un usuario.
 Según varios medios, el HI5 incluso ha colapsado ya que entre los videos, animaciones y gifs, más la llegada de los millones de usuarios que otra vez iniciaron sesión después de años, la página tarda entre *NUMBER* y *NUMBER* minutos en cargar, sin embargo esto no les importa a los usuarios que estan dispuestos a hacer el sacrifico con tal de ver hundido a Mark por violar su privacidad.",Amarillista,Falsa
34,https://www.laparadadigital.com/abren-sitio-web-con-informacion-de-espacios-en-guarderias-del-imss-en-juarez/,La Parada Digital,Abren sitio web con información de espacios en guarderías del IMSS en Juárez,"El IMSS lanza un sitio web que proporciona información actualizada sobre los espacios disponibles en guarderías en Juárez, facilitando el acceso a servicios para las familias","Abren sitio web con información de espacios en guarderías del IMSS en Juárez
 Juárez.- A partir de la colaboración de las dependencias que integran la Mesa de Trabajo sobre los Derechos Humanos y Laborales de las Mujeres en Ciudad Juárez, se creó una plataforma virtual para conocer los espacios disponibles y ubicación de las guarderías del Instituto Mexicano del Seguro Social (IMSS), a fin de facilitar a las familias juarenses el acceso a este servicio de cuidado infantil.
 La asociación civil Desarrollo Económico de Ciudad Juárez, en coordinación con el IMSS, desarrollaron un portal en línea en donde se presenta el directorio de guarderías con los espacios disponibles por sala, para que las madres y padres de familia conozcan cuál es la más accesible según su ruta de la casa al trabajo y viceversa.
 La coordinadora de proyectos de Desarrollo Económico A.C, Claudia Ochoa, indicó que esta página se actualizará los días quince de cada mes con la información que el IMSS proporcione.
 Ochoa agregó que el portal también permite la inscripción en línea, al dar click en el mapa para conocer la dirección de la guardería.
 Actualmente, el IMSS registra en las *NUMBER* estancias de cuidado infantil ubicadas en Ciudad Juárez, mil *NUMBER* espacios disponibles, es decir, el *NUMBER* por ciento de la ocupación total.
 Por ello se busca que las familias juarenses que cuentan con esta prestación, aprovechen estos espacios gratuitos para el cuidado de sus hijas e hijos desde los *NUMBER* días a cuatro años de edad, en donde incluso se imparte el primer año de preescolar desde el *NUMBER*.
 Las y los interesados pueden acceder a esta información a través de la siguiente liga: *URL*-guarderias-imss/.",No Amarillista,Verdadera
35,https://www.eldizque.com/imss-se-moderniza-adquiere-computadoras-commodore-64/,El Dizque,El IMSS se moderniza: Adquiere computadoras Commodore *NUMBER* a precio de ganga,"En un esfuerzo por modernizarse, el IMSS adquiere un lote de computadoras Commodore a un precio de ganga, actualizando sus equipos tecnológicos","El IMSS se moderniza: Adquiere computadoras Commodore *NUMBER* a precio de ganga
 Con el fin de agilizar aún más el sistema de administración del Instituto Mexicano del Seguro Social, la dependencia adquirió dos millares de computadoras Commodore *NUMBER*, que serán instaladas en las principales clínicas y hospitales de todo el país. Con estas máquinas se pretende hacer la captura de todas las historias clínicas, las cuales serán almacenadas en discos de *NUMBER* *NUMBER*/*NUMBER*, de manera que sea más práctico el manejo de los datos.
 ""Pudimos adquirir todo el equipo realmente a precio de ganga"", declaró en rueda de prensa José Antonio González Anaya, Director General del IMMS. ""Con el gasto que hicimos al adquirir estas dos mil unidades, apenas podríamos haber comprado como veinte o treinta computadoras modernas, y no le vimos el caso"".
 De acuerdo a González Anaya, el ahorro fue sin precedentes, pues al comprar cada unidad en *NUMBER* dólares, solamente gastaron *NUMBER* mil dólares. ""De haberlas comprado cuando salieron a la venta, hace poquito, en *NUMBER*, nos habríamos gastado *NUMBER* millones de dólares, porque su precio de lanzamiento fue de *NUMBER* dólares. Afortunadamente decidimos esperarnos"", externó.
 — ¿Y ya incluyen el floppy drive?
 — No sé qué sea eso, pero digamos que sí.
 — ¿Y quiénes las operarán?
 — En una muestra de política acorde con la austeridad que ha propuesto el gobierno del ciudadano presidente Enrique Peña Nieto, las Commodore *NUMBER* serán operadas por los médicos internistas de cada hospital, y así no tendremos que gastar en sueldos… Sólo en su capacitación.
 Para dicha capacitación, el IMSS pagará *NUMBER* millones de dólares a la novel compañía (aparentemente japonesa) Nozoide Inojo Zakantú, a fin de que impartan cursos a los internistas que se encargarán de manejar las computadoras.
 Se espera que la captura de los historiales clínicos esté lista antes de *NUMBER*. Una vez concluida, todos los trámites se verán agilizados y el Instituto Mexicano del Seguro Social dará un mejor servicio.
 ""Vamos a matar dos pájaros de un tiro"", dijo González Anaya. ""Todas las tarjetas perforadas y los archivos en papel que tenemos hasta ahora podrán recibir otros usos, como vendas, gasas y cosas así"", concluyó.",No Amarillista,Falsa
